operator,name_from,name_to,distance,price1,price2,price3,price4,price5,source
SANEF,CALAIS (péage de Setques),COMPIÈGNE OUEST N°10,,18.50,,,,,official-2026
SANEF,CALAIS (péage de Setques),GARE TGV N°53,,12.60,,,,,official-2026
SANEF,CALAIS (péage de Setques),GUIGNICOURT N°14,,21.10,,,,,official-2026
SANEF,CALAIS (péage de Setques),HORDAIN (péage d'Hordain) A2,,13.30,,,,,official-2026
SANEF,CALAIS (péage de Setques),LA FÈRE N°12,,16.90,,,,,official-2026
SANEF,CALAIS (péage de Setques),LAON N°13,,19.70,,,,,official-2026
SANEF,CALAIS (péage de Setques),LILLE / DOURGES (péage de Fresnes),,10.20,,,,,official-2026
SANEF,CALAIS (péage de Setques),LILLERS N°5,,5.50,,,,,official-2026
SANEF,CALAIS (péage de Setques),LIÉVIN N°6.2,,8.70,,,,,official-2026
SANEF,CALAIS (péage de Setques),MARQUION N°8,,11.70,,,,,official-2026
SANEF,CALAIS (péage de Setques),MASNIÈRES N°9,,12.30,,,,,official-2026
SANEF,CALAIS (péage de Setques),NŒUX-LES-MINES N°6.1 A26 NORD,,8.00,,,,,official-2026
SANEF,CALAIS (péage de Setques),PARIS / ROISSY (péage de Chamant),,25.20,,,,,official-2026
SANEF,CALAIS (péage de Setques),PONT-SAINTE-MAXENCE N°9,,19.00,,,,,official-2026
SANEF,CALAIS (péage de Setques),PÉRONNE / VALLEE DE LA SOMME N°13,,12.40,,,,,official-2026
SANEF,CALAIS (péage de Setques),REIMS (péage de Courcy),,26.60,,,,,official-2026
SANEF,CALAIS (péage de Setques),RESSONS N°11,,17.70,,,,,official-2026
SANEF,CALAIS (péage de Setques),ROYE N°12,,15.00,,,,,official-2026
SANEF,CALAIS (péage de Setques),SAINT-OMER N°3,,2.80,,,,,official-2026
SANEF,CALAIS (péage de Setques),SAINT-QUENTIN NORD N°10,,15.40,,,,,official-2026
SANEF,CALAIS (péage de Setques),SAINT-QUENTIN SUD N°11,,15.90,,,,,official-2026
SANEF,CALAIS (péage de Setques),SENLIS N°8,,20.20,,,,,official-2026
SANEF,CALAIS (péage de Setques),VILLERS-BRETONNEUX N°52,,13.70,,,,,official-2026
SANEF,CAMBRAI N°14,AIRE-SUR-LA-LYS N°4,,8.00,,,,,official-2026
SANEF,CAMBRAI N°14,ALBERT N°13.1,,2.60,,,,,official-2026
SANEF,CAMBRAI N°14,AMIENS EST (péage de Jules Verne) A29,,7.70,,,,,official-2026
SANEF,CAMBRAI N°14,ARRAS EST (A1) N°15,,2.80,,,,,official-2026
SANEF,CAMBRAI N°14,ARRAS NORD (A26) N°7,,3.30,,,,,official-2026
SANEF,CAMBRAI N°14,ATHIES N°54,,4.40,,,,,official-2026
SANEF,CAMBRAI N°14,BAPAUME N°14 A1,,4.00,,,,,official-2026
SANEF,CAMBRAI N°14,BÉTHUNE N°6,,5.20,,,,,official-2026
SANEF,CAMBRAI N°14,CALAIS (péage de Setques),,11.80,,,,,official-2026
SANEF,CAMBRAI N°14,COMPIÈGNE OUEST N°10,,8.50,,,,,official-2026
SANEF,CAMBRAI N°14,GARE TGV N°53,,3.60,,,,,official-2026
SANEF,CAMBRAI N°14,GUIGNICOURT N°14,,9.10,,,,,official-2026
SANEF,CAMBRAI N°14,HORDAIN (péage d'Hordain) A2,,1.20,,,,,official-2026
SANEF,CAMBRAI N°14,LA FÈRE N°12,,5.20,,,,,official-2026
SANEF,CAMBRAI N°14,LAON N°13,,7.10,,,,,official-2026
SANEF,CAMBRAI N°14,LILLE / DOURGES (péage de Fresnes),,3.60,,,,,official-2026
SANEF,CAMBRAI N°14,LILLERS N°5,,5.80,,,,,official-2026
SANEF,CAMBRAI N°14,LIÉVIN N°6.2,,4.30,,,,,official-2026
SANEF,CAMBRAI N°14,MARQUION N°8,,0.90,,,,,official-2026
SANEF,CAMBRAI N°14,MASNIÈRES N°9,,1.20,,,,,official-2026
SANEF,CAMBRAI N°14,NŒUX-LES-MINES N°6.1 A26 NORD,,4.70,,,,,official-2026
SANEF,CAMBRAI N°14,PARIS / ROISSY (péage de Chamant),,14.90,,,,,official-2026
SANEF,CAMBRAI N°14,PONT-SAINTE-MAXENCE N°9,,9.00,,,,,official-2026
SANEF,CAMBRAI N°14,PÉRONNE / VALLEE DE LA SOMME N°13,,3.40,,,,,official-2026
SANEF,CAMBRAI N°14,REIMS (péage de Courcy),,12.50,,,,,official-2026
SANEF,CAMBRAI N°14,RESSONS N°11,,6.80,,,,,official-2026
SANEF,CAMBRAI N°14,ROYE N°12,,5.10,,,,,official-2026
SANEF,CAMBRAI N°14,SAINT-OMER N°3,,8.70,,,,,official-2026
SANEF,CAMBRAI N°14,SAINT-QUENTIN NORD N°10,,3.10,,,,,official-2026
SANEF,CAMBRAI N°14,SAINT-QUENTIN SUD N°11,,4.20,,,,,official-2026
SANEF,CAMBRAI N°14,SENLIS N°8,,10.40,,,,,official-2026
SANEF,CAMBRAI N°14,VILLERS-BRETONNEUX N°52,,5.20,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,AIRE-SUR-LA-LYS N°4,,14.30,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,ALBERT N°13.1,,5.30,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,AMIENS EST (péage de Jules Verne) A29,,7.90,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,ARRAS EST (A1) N°15,,9.10,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,ARRAS NORD (A26) N°7,,9.40,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,ATHIES N°54,,5.00,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,BAPAUME N°14 A1,,6.60,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,BÉTHUNE N°6,,11.10,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,CALAIS (péage de Setques),,18.50,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,CAMBRAI N°14,,8.50,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,GARE TGV N°53,,4.30,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,GUIGNICOURT N°14,,12.10,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,HORDAIN (péage d'Hordain) A2,,10.50,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,LA FÈRE N°12,,8.60,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,LAON N°13,,9.50,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,LILLE / DOURGES (péage de Fresnes),,12.40,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,LILLERS N°5,,12.80,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,LIÉVIN N°6.2,,10.60,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,MARQUION N°8,,8.40,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,MASNIÈRES N°9,,8.40,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,NŒUX-LES-MINES N°6.1 A26 NORD,,10.80,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,PARIS / ROISSY (péage de Chamant),,4.90,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,PONT-SAINTE-MAXENCE N°9,,0.70,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,PÉRONNE / VALLEE DE LA SOMME N°13,,4.60,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,REIMS (péage de Courcy),,14.40,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,RESSONS N°11,,1.00,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,ROYE N°12,,2.90,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,SAINT-OMER N°3,,15.50,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,SAINT-QUENTIN NORD N°10,,8.00,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,SAINT-QUENTIN SUD N°11,,7.50,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,SENLIS N°8,,1.90,,,,,official-2026
SANEF,COMPIÈGNE OUEST N°10,VILLERS-BRETONNEUX N°52,,5.70,,,,,official-2026
SANEF,ESSERTAUX N°17,ABBEVILLE EST N°22,,5.30,,,,,official-2026
SANEF,ESSERTAUX N°17,ABBEVILLE NORD N°23,,6.40,,,,,official-2026
SANEF,ESSERTAUX N°17,AMIENS NORD N°20,,2.20,,,,,official-2026
SANEF,ESSERTAUX N°17,AMIENS OUEST N°19,,1.70,,,,,official-2026
SANEF,ESSERTAUX N°17,AMIENS SUD (péage de Dury),,1.60,,,,,official-2026
SANEF,ESSERTAUX N°17,AUMALE N°12,,4.70,,,,,official-2026
SANEF,ESSERTAUX N°17,BEAUVAIS CENTRE N°14,,3.90,,,,,official-2026
SANEF,ESSERTAUX N°17,BEAUVAIS NORD N°15,,3.10,,,,,official-2026
SANEF,ESSERTAUX N°17,BERCK N°25,,10.30,,,,,official-2026
SANEF,ESSERTAUX N°17,BOULOGNE EST (péage d'Herquelingue),,15.20,,,,,official-2026
SANEF,ESSERTAUX N°17,BOULOGNE SUD N°28,,12.90,,,,,official-2026
SANEF,ESSERTAUX N°17,ETAPLES / LE TOUQUET N°26,,11.30,,,,,official-2026
SANEF,ESSERTAUX N°17,HARDIVILLERS N°16,,1.30,,,,,official-2026
SANEF,ESSERTAUX N°17,L'ISLE-ADAM (péage d'Amblainville),,8.10,,,,,official-2026
SANEF,ESSERTAUX N°17,LA CÔTE PICARDE N°24 A16,,8.30,,,,,official-2026
SANEF,ESSERTAUX N°17,MÉRU N°13,,5.10,,,,,official-2026
SANEF,ESSERTAUX N°17,NEUFCHÂTEL-EN-BRAY (A28),,6.20,,,,,official-2026
SANEF,ESSERTAUX N°17,NEUFCHÂTEL-HARDELOT N°27,,11.80,,,,,official-2026
SANEF,ESSERTAUX N°17,POIX-DE-PICARDIE N°13 A29,,3.00,,,,,official-2026
SANEF,ESSERTAUX N°17,SALOUËL N°18,,1.20,,,,,official-2026
SANEF,ESSERTAUX N°17,VALLÉE DE LA NIÈVRE N°21,,4.00,,,,,official-2026
SANEF,ETAPLES / LE TOUQUET N°26,ABBEVILLE EST N°22,,6.50,,,,,official-2026
SANEF,ETAPLES / LE TOUQUET N°26,ABBEVILLE NORD N°23,,5.20,,,,,official-2026
SANEF,ETAPLES / LE TOUQUET N°26,AMIENS NORD N°20,,9.90,,,,,official-2026
SANEF,ETAPLES / LE TOUQUET N°26,AMIENS OUEST N°19,,9.90,,,,,official-2026
SANEF,ETAPLES / LE TOUQUET N°26,AMIENS SUD (péage de Dury),,11.00,,,,,official-2026
SANEF,ETAPLES / LE TOUQUET N°26,AUMALE N°12,,11.40,,,,,official-2026
SANEF,ETAPLES / LE TOUQUET N°26,BEAUVAIS CENTRE N°14,,15.70,,,,,official-2026
SANEF,ETAPLES / LE TOUQUET N°26,BEAUVAIS NORD N°15,,15.70,,,,,official-2026
SANEF,ETAPLES / LE TOUQUET N°26,BERCK N°25,,1.20,,,,,official-2026
SANEF,ETAPLES / LE TOUQUET N°26,BOULOGNE EST (péage d'Herquelingue),,3.50,,,,,official-2026
SANEF,ETAPLES / LE TOUQUET N°26,BOULOGNE SUD N°28,,1.70,,,,,official-2026
SANEF,ETAPLES / LE TOUQUET N°26,ESSERTAUX N°17,,11.30,,,,,official-2026
SANEF,ETAPLES / LE TOUQUET N°26,HARDIVILLERS N°16,,12.40,,,,,official-2026
SANEF,ETAPLES / LE TOUQUET N°26,L'ISLE-ADAM (péage d'Amblainville),,21.00,,,,,official-2026
SANEF,ETAPLES / LE TOUQUET N°26,LA CÔTE PICARDE N°24 A16,,3.10,,,,,official-2026
SANEF,ETAPLES / LE TOUQUET N°26,MÉRU N°13,,17.30,,,,,official-2026
SANEF,ETAPLES / LE TOUQUET N°26,NEUFCHÂTEL-EN-BRAY (A28),,12.70,,,,,official-2026
SANEF,ETAPLES / LE TOUQUET N°26,NEUFCHÂTEL-HARDELOT N°27,,1.20,,,,,official-2026
SANEF,ETAPLES / LE TOUQUET N°26,POIX-DE-PICARDIE N°13 A29,,9.90,,,,,official-2026
SANEF,ETAPLES / LE TOUQUET N°26,SALOUËL N°18,,9.90,,,,,official-2026
SANEF,ETAPLES / LE TOUQUET N°26,VALLÉE DE LA NIÈVRE N°21,,7.50,,,,,official-2026
SANEF,GARE TGV N°53,AIRE-SUR-LA-LYS N°4,,9.10,,,,,official-2026
SANEF,GARE TGV N°53,ALBERT N°13.1,,1.00,,,,,official-2026
SANEF,GARE TGV N°53,AMIENS EST (péage de Jules Verne) A29,,3.20,,,,,official-2026
SANEF,GARE TGV N°53,ARRAS EST (A1) N°15,,3.90,,,,,official-2026
SANEF,GARE TGV N°53,ARRAS NORD (A26) N°7,,4.70,,,,,official-2026
SANEF,GARE TGV N°53,ATHIES N°54,,1.00,,,,,official-2026
SANEF,GARE TGV N°53,BAPAUME N°14 A1,,2.50,,,,,official-2026
SANEF,GARE TGV N°53,BÉTHUNE N°6,,7.10,,,,,official-2026
SANEF,GARE TGV N°53,CALAIS (péage de Setques),,12.60,,,,,official-2026
SANEF,GARE TGV N°53,CAMBRAI N°14,,3.60,,,,,official-2026
SANEF,GARE TGV N°53,COMPIÈGNE OUEST N°10,,4.30,,,,,official-2026
SANEF,GARE TGV N°53,GUIGNICOURT N°14,,7.40,,,,,official-2026
SANEF,GARE TGV N°53,HORDAIN (péage d'Hordain) A2,,4.80,,,,,official-2026
SANEF,GARE TGV N°53,LA FÈRE N°12,,4.50,,,,,official-2026
SANEF,GARE TGV N°53,LAON N°13,,5.60,,,,,official-2026
SANEF,GARE TGV N°53,LILLE / DOURGES (péage de Fresnes),,5.50,,,,,official-2026
SANEF,GARE TGV N°53,LILLERS N°5,,7.70,,,,,official-2026
SANEF,GARE TGV N°53,LIÉVIN N°6.2,,5.80,,,,,official-2026
SANEF,GARE TGV N°53,MARQUION N°8,,5.00,,,,,official-2026
SANEF,GARE TGV N°53,MASNIÈRES N°9,,4.10,,,,,official-2026
SANEF,GARE TGV N°53,NŒUX-LES-MINES N°6.1 A26 NORD,,6.50,,,,,official-2026
SANEF,GARE TGV N°53,PARIS / ROISSY (péage de Chamant),,8.70,,,,,official-2026
SANEF,GARE TGV N°53,PONT-SAINTE-MAXENCE N°9,,4.60,,,,,official-2026
SANEF,GARE TGV N°53,PÉRONNE / VALLEE DE LA SOMME N°13,,0.30,,,,,official-2026
SANEF,GARE TGV N°53,REIMS (péage de Courcy),,10.70,,,,,official-2026
SANEF,GARE TGV N°53,RESSONS N°11,,3.00,,,,,official-2026
SANEF,GARE TGV N°53,ROYE N°12,,1.30,,,,,official-2026
SANEF,GARE TGV N°53,SAINT-OMER N°3,,10.10,,,,,official-2026
SANEF,GARE TGV N°53,SAINT-QUENTIN NORD N°10,,3.10,,,,,official-2026
SANEF,GARE TGV N°53,SAINT-QUENTIN SUD N°11,,3.00,,,,,official-2026
SANEF,GARE TGV N°53,SENLIS N°8,,5.90,,,,,official-2026
SANEF,GARE TGV N°53,VILLERS-BRETONNEUX N°52,,1.60,,,,,official-2026
SANEF,GUIGNICOURT N°14,AIRE-SUR-LA-LYS N°4,,16.00,,,,,official-2026
SANEF,GUIGNICOURT N°14,ALBERT N°13.1,,9.20,,,,,official-2026
SANEF,GUIGNICOURT N°14,AMIENS EST (péage de Jules Verne) A29,,10.90,,,,,official-2026
SANEF,GUIGNICOURT N°14,ARRAS EST (A1) N°15,,10.90,,,,,official-2026
SANEF,GUIGNICOURT N°14,ARRAS NORD (A26) N°7,,12.40,,,,,official-2026
SANEF,GUIGNICOURT N°14,ATHIES N°54,,6.20,,,,,official-2026
SANEF,GUIGNICOURT N°14,BAPAUME N°14 A1,,11.30,,,,,official-2026
SANEF,GUIGNICOURT N°14,BÉTHUNE N°6,,14.50,,,,,official-2026
SANEF,GUIGNICOURT N°14,CALAIS (péage de Setques),,21.10,,,,,official-2026
SANEF,GUIGNICOURT N°14,CAMBRAI N°14,,9.10,,,,,official-2026
SANEF,GUIGNICOURT N°14,COMPIÈGNE OUEST N°10,,12.10,,,,,official-2026
SANEF,GUIGNICOURT N°14,GARE TGV N°53,,7.40,,,,,official-2026
SANEF,GUIGNICOURT N°14,HORDAIN (péage d'Hordain) A2,,10.50,,,,,official-2026
SANEF,GUIGNICOURT N°14,LA FÈRE N°12,,3.80,,,,,official-2026
SANEF,GUIGNICOURT N°14,LAON N°13,,2.20,,,,,official-2026
SANEF,GUIGNICOURT N°14,LILLE / DOURGES (péage de Fresnes),,12.50,,,,,official-2026
SANEF,GUIGNICOURT N°14,LILLERS N°5,,14.60,,,,,official-2026
SANEF,GUIGNICOURT N°14,LIÉVIN N°6.2,,13.30,,,,,official-2026
SANEF,GUIGNICOURT N°14,MARQUION N°8,,9.40,,,,,official-2026
SANEF,GUIGNICOURT N°14,MASNIÈRES N°9,,8.30,,,,,official-2026
SANEF,GUIGNICOURT N°14,NŒUX-LES-MINES N°6.1 A26 NORD,,13.60,,,,,official-2026
SANEF,GUIGNICOURT N°14,PARIS / ROISSY (péage de Chamant),,15.90,,,,,official-2026
SANEF,GUIGNICOURT N°14,PONT-SAINTE-MAXENCE N°9,,12.50,,,,,official-2026
SANEF,GUIGNICOURT N°14,PÉRONNE / VALLEE DE LA SOMME N°13,,8.20,,,,,official-2026
SANEF,GUIGNICOURT N°14,REIMS (péage de Courcy),,2.40,,,,,official-2026
SANEF,GUIGNICOURT N°14,RESSONS N°11,,10.50,,,,,official-2026
SANEF,GUIGNICOURT N°14,ROYE N°12,,9.60,,,,,official-2026
SANEF,GUIGNICOURT N°14,SAINT-OMER N°3,,18.40,,,,,official-2026
SANEF,GUIGNICOURT N°14,SAINT-QUENTIN NORD N°10,,6.20,,,,,official-2026
SANEF,GUIGNICOURT N°14,SAINT-QUENTIN SUD N°11,,6.00,,,,,official-2026
SANEF,GUIGNICOURT N°14,SENLIS N°8,,13.50,,,,,official-2026
SANEF,GUIGNICOURT N°14,VILLERS-BRETONNEUX N°52,,9.40,,,,,official-2026
SANEF,HARDIVILLERS N°16,ABBEVILLE EST N°22,,6.90,,,,,official-2026
SANEF,HARDIVILLERS N°16,ABBEVILLE NORD N°23,,7.90,,,,,official-2026
SANEF,HARDIVILLERS N°16,AMIENS NORD N°20,,3.50,,,,,official-2026
SANEF,HARDIVILLERS N°16,AMIENS OUEST N°19,,2.90,,,,,official-2026
SANEF,HARDIVILLERS N°16,AMIENS SUD (péage de Dury),,3.10,,,,,official-2026
SANEF,HARDIVILLERS N°16,AUMALE N°12,,5.70,,,,,official-2026
SANEF,HARDIVILLERS N°16,BEAUVAIS CENTRE N°14,,2.20,,,,,official-2026
SANEF,HARDIVILLERS N°16,BEAUVAIS NORD N°15,,1.60,,,,,official-2026
SANEF,HARDIVILLERS N°16,BERCK N°25,,11.70,,,,,official-2026
SANEF,HARDIVILLERS N°16,BOULOGNE EST (péage d'Herquelingue),,16.30,,,,,official-2026
SANEF,HARDIVILLERS N°16,BOULOGNE SUD N°28,,14.80,,,,,official-2026
SANEF,HARDIVILLERS N°16,ESSERTAUX N°17,,1.30,,,,,official-2026
SANEF,HARDIVILLERS N°16,ETAPLES / LE TOUQUET N°26,,12.40,,,,,official-2026
SANEF,HARDIVILLERS N°16,L'ISLE-ADAM (péage d'Amblainville),,6.90,,,,,official-2026
SANEF,HARDIVILLERS N°16,LA CÔTE PICARDE N°24 A16,,9.40,,,,,official-2026
SANEF,HARDIVILLERS N°16,MÉRU N°13,,4.10,,,,,official-2026
SANEF,HARDIVILLERS N°16,NEUFCHÂTEL-EN-BRAY (A28),,8.10,,,,,official-2026
SANEF,HARDIVILLERS N°16,NEUFCHÂTEL-HARDELOT N°27,,13.90,,,,,official-2026
SANEF,HARDIVILLERS N°16,POIX-DE-PICARDIE N°13 A29,,4.50,,,,,official-2026
SANEF,HARDIVILLERS N°16,SALOUËL N°18,,2.70,,,,,official-2026
SANEF,HARDIVILLERS N°16,VALLÉE DE LA NIÈVRE N°21,,4.80,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,AIRE-SUR-LA-LYS N°4,,8.70,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,ALBERT N°13.1,,4.40,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,AMIENS EST (péage de Jules Verne) A29,,9.50,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,ARRAS EST (A1) N°15,,4.30,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,ARRAS NORD (A26) N°7,,4.60,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,ATHIES N°54,,5.70,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,BAPAUME N°14 A1,,5.20,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,BÉTHUNE N°6,,6.30,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,CALAIS (péage de Setques),,13.30,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,CAMBRAI N°14,,1.20,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,COMPIÈGNE OUEST N°10,,10.50,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,GARE TGV N°53,,4.80,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,GUIGNICOURT N°14,,10.50,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,LA FÈRE N°12,,6.90,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,LAON N°13,,8.60,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,LILLE / DOURGES (péage de Fresnes),,4.80,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,LILLERS N°5,,7.40,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,LIÉVIN N°6.2,,5.00,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,MARQUION N°8,,2.10,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,MASNIÈRES N°9,,2.30,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,NŒUX-LES-MINES N°6.1 A26 NORD,,5.60,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,PARIS / ROISSY (péage de Chamant),,16.30,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,PONT-SAINTE-MAXENCE N°9,,10.80,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,PÉRONNE / VALLEE DE LA SOMME N°13,,4.70,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,REIMS (péage de Courcy),,14.60,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,RESSONS N°11,,9.00,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,ROYE N°12,,7.40,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,SAINT-OMER N°3,,10.60,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,SAINT-QUENTIN NORD N°10,,4.90,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,SAINT-QUENTIN SUD N°11,,5.30,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,SENLIS N°8,,12.90,,,,,official-2026
SANEF,HORDAIN (péage d'Hordain) A2,VILLERS-BRETONNEUX N°52,,7.20,,,,,official-2026
SANEF,L'ISLE-ADAM (péage d'Amblainville),ABBEVILLE EST N°22,,14.80,,,,,official-2026
SANEF,L'ISLE-ADAM (péage d'Amblainville),ABBEVILLE NORD N°23,,15.90,,,,,official-2026
SANEF,L'ISLE-ADAM (péage d'Amblainville),AMIENS NORD N°20,,10.60,,,,,official-2026
SANEF,L'ISLE-ADAM (péage d'Amblainville),AMIENS OUEST N°19,,9.70,,,,,official-2026
SANEF,L'ISLE-ADAM (péage d'Amblainville),AMIENS SUD (péage de Dury),,10.20,,,,,official-2026
SANEF,L'ISLE-ADAM (péage d'Amblainville),AUMALE N°12,,12.40,,,,,official-2026
SANEF,L'ISLE-ADAM (péage d'Amblainville),BEAUVAIS CENTRE N°14,,4.30,,,,,official-2026
SANEF,L'ISLE-ADAM (péage d'Amblainville),BEAUVAIS NORD N°15,,5.10,,,,,official-2026
SANEF,L'ISLE-ADAM (péage d'Amblainville),BERCK N°25,,19.30,,,,,official-2026
SANEF,L'ISLE-ADAM (péage d'Amblainville),BOULOGNE EST (péage d'Herquelingue),,25.00,,,,,official-2026
SANEF,L'ISLE-ADAM (péage d'Amblainville),BOULOGNE SUD N°28,,23.80,,,,,official-2026
SANEF,L'ISLE-ADAM (péage d'Amblainville),ESSERTAUX N°17,,8.10,,,,,official-2026
SANEF,L'ISLE-ADAM (péage d'Amblainville),ETAPLES / LE TOUQUET N°26,,21.00,,,,,official-2026
SANEF,L'ISLE-ADAM (péage d'Amblainville),HARDIVILLERS N°16,,6.90,,,,,official-2026
SANEF,L'ISLE-ADAM (péage d'Amblainville),LA CÔTE PICARDE N°24 A16,,16.90,,,,,official-2026
SANEF,L'ISLE-ADAM (péage d'Amblainville),MÉRU N°13,,1.90,,,,,official-2026
SANEF,L'ISLE-ADAM (péage d'Amblainville),NEUFCHÂTEL-EN-BRAY (A28),,14.90,,,,,official-2026
SANEF,L'ISLE-ADAM (péage d'Amblainville),NEUFCHÂTEL-HARDELOT N°27,,21.80,,,,,official-2026
SANEF,L'ISLE-ADAM (péage d'Amblainville),POIX-DE-PICARDIE N°13 A29,,10.70,,,,,official-2026
SANEF,L'ISLE-ADAM (péage d'Amblainville),SALOUËL N°18,,9.60,,,,,official-2026
SANEF,L'ISLE-ADAM (péage d'Amblainville),VALLÉE DE LA NIÈVRE N°21,,11.90,,,,,official-2026
SANEF,LA CÔTE PICARDE N°24 A16,ABBEVILLE EST N°22,,2.70,,,,,official-2026
SANEF,LA CÔTE PICARDE N°24 A16,ABBEVILLE NORD N°23,,1.80,,,,,official-2026
SANEF,LA CÔTE PICARDE N°24 A16,AMIENS NORD N°20,,6.50,,,,,official-2026
SANEF,LA CÔTE PICARDE N°24 A16,AMIENS OUEST N°19,,6.50,,,,,official-2026
SANEF,LA CÔTE PICARDE N°24 A16,AMIENS SUD (péage de Dury),,7.60,,,,,official-2026
SANEF,LA CÔTE PICARDE N°24 A16,AUMALE N°12,,9.20,,,,,official-2026
SANEF,LA CÔTE PICARDE N°24 A16,BEAUVAIS CENTRE N°14,,11.80,,,,,official-2026
SANEF,LA CÔTE PICARDE N°24 A16,BEAUVAIS NORD N°15,,11.70,,,,,official-2026
SANEF,LA CÔTE PICARDE N°24 A16,BERCK N°25,,1.90,,,,,official-2026
SANEF,LA CÔTE PICARDE N°24 A16,BOULOGNE EST (péage d'Herquelingue),,6.80,,,,,official-2026
SANEF,LA CÔTE PICARDE N°24 A16,BOULOGNE SUD N°28,,5.10,,,,,official-2026
SANEF,LA CÔTE PICARDE N°24 A16,ESSERTAUX N°17,,8.30,,,,,official-2026
SANEF,LA CÔTE PICARDE N°24 A16,ETAPLES / LE TOUQUET N°26,,3.10,,,,,official-2026
SANEF,LA CÔTE PICARDE N°24 A16,HARDIVILLERS N°16,,9.40,,,,,official-2026
SANEF,LA CÔTE PICARDE N°24 A16,L'ISLE-ADAM (péage d'Amblainville),,16.90,,,,,official-2026
SANEF,LA CÔTE PICARDE N°24 A16,MÉRU N°13,,13.80,,,,,official-2026
SANEF,LA CÔTE PICARDE N°24 A16,NEUFCHÂTEL-EN-BRAY (A28),,10.10,,,,,official-2026
SANEF,LA CÔTE PICARDE N°24 A16,NEUFCHÂTEL-HARDELOT N°27,,4.30,,,,,official-2026
SANEF,LA CÔTE PICARDE N°24 A16,POIX-DE-PICARDIE N°13 A29,,7.90,,,,,official-2026
